Size: 256
Workaround: -73,110 canvas
72.04,54.72
72.11,74.70
72.12,254.18
72.20,90.57
72.20,6.17
72.20,70.63
73.60,110.61
73.64,42.45
73.81,195.37
74.12,200.71
74.16,224.32
74.66,67.11
74.94,95.02
76.39,162.69
76.81,237.01
76.88,41.10
77.00,171.22
77.24,88.09
77.55,100.87
77.62,129.40
77.64,58.05
77.72,137.62
77.81,168.40
78.00,6.91
78.29,207.54
78.32,17.51
78.32,200.98
78.58,194.06
78.92,109.66
79.10,125.84
79.17,75.00
79.20,218.45
79.38,43.11
79.48,79.40
80.37,210.54
80.43,177.69
80.62,88.14
80.67,183.09
80.70,247.06
81.06,226.82
81.09,73.68
81.33,197.95
81.41,82.16
81.47,255.79
81.56,128.86
81.87,168.50
82.02,187.75
82.05,104.83
82.52,217.46
82.57,90.29
83.16,125.47
83.37,243.28
83.59,72.43
83.61,111.14
84.28,66.39
84.28,234.14
84.36,153.86
84.73,39.58
84.74,254.25
84.81,237.06
84.90,187.52
84.90,224.66
84.94,216.67
85.19,221.24
85.25,198.48
85.63,97.68
86.07,243.28
86.14,6.24
86.40,150.12
86.88,103.83
86.91,207.81
86.93,71.37
87.30,9.14
87.34,250.39
87.74,213.65
87.85,217.22
88.42,254.18
88.51,137.54
88.59,241.92
88.67,183.31
89.37,177.33
89.39,13.55
89.43,22.19
90.13,156.91
90.16,104.43
90.40,68.05
90.55,246.81
90.60,19.39
90.90,140.79
91.04,1.76
91.19,84.49
91.33,254.76
92.12,124.51
92.24,143.36
92.29,37.73
92.87,33.09
93.99,242.15
94.07,183.77
94.35,234.25
94.57,124.04
94.62,253.70
94.65,85.24
94.68,191.75
94.81,231.39
94.84,249.41
95.34,162.16
95.53,167.49
95.57,11.86
95.65,127.76
96.28,47.29
97.35,13.97
97.41,115.46
97.55,107.46
97.66,124.47
97.69,253.03
97.74,39.45
98.03,80.62
98.06,74.40
98.21,35.81
98.61,152.44
99.03,225.89
99.12,203.14
99.80,240.33
100.34,62.33
101.20,40.98
101.33,37.49
101.36,17.37
101.37,21.53
101.74,204.57
101.87,29.51
101.91,226.28
101.96,44.79
102.01,246.89
102.31,87.51
102.39,83.34
102.92,196.10
102.95,153.91
103.02,169.50
103.21,250.43
103.70,27.15
103.73,243.79
103.86,110.10
104.17,93.31
104.68,12.80
104.79,176.76
105.17,173.47
105.79,24.03
105.81,77.69
106.61,27.81
107.29,213.91
107.68,59.08
107.82,31.03
107.94,42.84
107.98,136.63
108.67,25.31
108.70,247.22
108.77,218.94
110.02,115.20
110.09,161.76
110.62,143.17
110.79,42.90
110.83,37.87
110.83,167.81
111.39,99.06
111.45,195.49
111.60,32.92
111.82,198.95
111.85,91.07
112.33,15.13
112.44,2.63
112.98,35.21
113.76,114.14
113.94,247.69
114.14,131.27
114.28,37.95
114.55,108.65
114.61,91.12
114.68,244.81
115.23,212.96
115.44,13.93
115.60,251.28
115.74,53.04
115.84,119.57
115.88,220.43
115.90,105.79
116.46,122.29
116.51,198.11
116.72,180.21
117.07,3.40
117.41,148.07
117.52,0.71
117.57,95.26
117.60,23.72
117.79,27.69
117.97,162.47
118.75,101.84
119.15,176.98
119.74,180.90
119.85,208.59
120.16,81.35
120.56,147.32
121.02,188.25
121.47,128.60
121.67,124.13
121.67,249.65
121.78,224.89
121.83,69.09
122.04,90.64
122.07,142.05
122.60,27.45
123.08,44.05
123.19,25.08
123.48,125.74
124.27,174.30
124.48,204.61
124.50,198.53
125.21,165.88
125.25,253.46
125.27,14.68
125.30,194.98
125.43,83.40
125.76,182.07
125.87,237.78
126.40,34.49
126.51,224.19
126.59,125.55
126.81,20.60
127.06,67.20
127.08,160.38
127.41,187.05
127.65,51.36
127.78,156.73
127.87,84.44
127.89,171.65
128.10,80.41
128.32,191.50
128.43,239.28
130.21,210.39
130.41,214.01
130.72,129.15
130.82,231.65
130.84,152.32
131.10,11.86
131.41,194.82
131.60,111.02
131.63,146.80
131.89,55.37
131.98,243.65
132.24,173.62
132.80,131.67
133.35,20.01
133.42,212.20
133.52,91.98
133.65,128.12
134.15,147.91
134.31,168.59
134.39,34.00
134.44,67.82
134.64,234.24
134.70,162.80
134.77,112.39
134.79,108.67
134.90,159.22
135.08,220.50
135.32,38.45
135.41,200.23
135.77,2.80
136.20,244.83
137.76,202.43
138.13,111.57
138.46,248.35
138.86,178.49
139.13,133.94
139.30,117.45
139.78,236.62
140.34,88.18
140.49,34.22
140.83,200.66
140.92,217.65
141.25,73.46
142.28,240.26
142.37,56.57
142.46,236.05
142.77,70.35
143.79,78.28
143.81,40.00
144.48,66.15
144.84,107.36
145.34,183.18
145.72,159.68
146.13,109.80
146.20,13.31
146.28,144.64
146.37,95.66
146.87,171.75
147.05,115.05
147.20,201.90
147.33,78.66
147.41,71.58
147.44,142.24
148.67,61.46
149.26,29.21
149.45,190.19
150.25,137.80
150.46,236.52
150.58,87.27
150.65,183.87
151.00,151.11
151.46,154.08
151.68,135.45
152.09,118.14
152.23,85.19
152.56,185.96
152.80,210.36
153.11,141.30
153.26,230.92
153.72,54.48
154.06,174.93
154.08,121.29
154.24,97.11
154.31,199.22
154.43,182.92
154.60,204.92
154.63,51.45
154.80,27.98
155.02,101.52
155.03,105.94
155.04,114.65
155.49,236.12
155.60,89.94
156.60,82.00
157.04,254.08
157.14,74.86
158.15,251.32
158.18,154.64
158.18,234.41
158.21,230.44
158.24,246.18
158.37,108.77
158.68,13.78
158.78,57.06
158.89,114.72
159.09,51.71
159.40,96.71
160.00,188.68
160.06,242.66
160.64,204.11
160.65,250.50
160.86,141.00
161.25,100.96
161.39,207.65
161.41,42.34
161.52,173.47
161.69,254.00
161.81,180.84
161.99,81.23
162.19,200.54
162.63,218.03
162.66,60.98
162.71,103.71
163.51,88.72
163.70,161.83
163.93,14.88
164.24,127.50
164.40,85.90
164.51,71.92
164.91,137.04
165.08,98.43
165.10,48.14
165.42,172.70
165.51,247.34
165.74,200.93
165.98,101.75
166.55,234.75
167.56,97.35
167.57,83.19
167.61,37.30
167.80,64.63
167.86,194.15
167.90,165.35
168.04,7.89
168.29,170.30
168.54,33.85
169.07,129.01
169.92,91.90
169.93,30.61
170.51,71.55
170.54,47.83
170.55,53.77
170.83,63.56
170.84,186.72
171.11,1.93
171.71,43.63
171.72,19.68
171.75,35.63
172.23,40.96
172.27,32.92
173.14,114.53
173.52,188.16
173.61,5.86
174.19,98.66
174.36,117.97
174.56,101.21
174.95,111.19
175.36,11.68
176.55,30.08
176.69,154.01
176.76,197.73
177.01,93.60
178.17,38.32
178.28,215.07
178.52,65.75
178.86,42.87
178.94,28.50
179.14,128.45
179.47,120.81
179.48,179.09
179.61,1.50
179.86,244.58
179.99,132.11
180.33,213.16
180.39,154.51
180.50,239.61
180.63,236.62
180.81,77.20
180.86,167.40
181.17,112.17
181.24,64.42
181.61,186.79
181.64,182.67
181.83,61.60
182.53,35.66
182.95,8.76
183.45,19.31
183.99,84.53
184.01,24.74
184.20,246.81
184.24,250.98
184.61,91.09
184.67,169.89
184.78,131.61
184.96,244.20
184.98,241.26
185.13,74.32
185.18,191.39
185.34,94.94
185.38,52.14
185.45,128.08
185.58,39.08
185.77,64.90
185.81,135.96
186.29,47.61
186.30,21.31
187.15,141.25
187.28,85.92
187.54,196.15
187.57,2.24
187.73,6.53
188.00,34.77
188.07,88.47
188.19,212.31
188.36,158.39
188.60,244.27
189.40,188.63
190.11,93.75
190.19,84.23
190.27,232.12
190.31,74.15
190.94,15.27
191.72,185.97
192.49,140.37
192.73,214.22
193.87,243.77
194.50,39.70
194.81,22.03
195.19,247.96
195.28,58.51
195.32,102.33
195.94,170.53
196.85,0.79
197.19,120.58
197.29,211.84
197.46,23.97
197.46,183.23
197.72,187.87
197.74,14.69
198.05,134.63
198.13,112.64
198.16,75.69
198.21,201.32
198.31,245.61
198.51,175.92
198.54,8.28
198.73,109.72
199.16,155.04
199.70,73.02
200.25,123.90
200.59,68.83
200.95,13.03
201.12,149.77
201.13,58.08
201.19,158.39
201.89,134.84
202.46,104.13
202.86,220.89
203.10,46.75
203.69,210.91
205.21,134.05
205.36,204.90
205.37,25.16
205.48,67.89
205.76,11.75
206.28,36.52
206.51,218.40
207.03,47.03
207.34,110.28
207.42,123.79
207.68,233.47
207.97,168.19
208.16,4.71
208.48,208.15
209.17,55.29
209.92,18.58
210.14,253.97
210.47,178.18
210.67,226.36
210.80,44.57
211.14,47.37
211.14,119.51
211.32,148.04
211.32,200.81
211.34,184.14
211.37,1.48
211.57,130.88
212.48,16.08
213.33,58.92
213.40,91.31
213.47,135.10
213.90,127.11
214.08,9.00
214.09,143.72
214.18,28.21
214.53,247.18
214.94,50.98
214.96,88.98
215.09,80.76
215.32,12.23
216.43,207.20
216.85,84.09
217.38,100.93
217.46,176.68
217.65,27.58
217.81,97.74
217.83,236.66
218.05,123.85
218.30,188.09
218.77,43.95
220.18,121.92
220.23,8.87
220.28,33.39
220.37,172.37
220.63,166.03
220.65,238.85
220.75,194.75
220.76,101.88
220.87,66.83
220.88,21.49
221.53,174.83
221.70,74.79
222.54,59.01
222.66,158.87
222.79,162.53
222.98,0.61
223.29,117.80
223.42,9.50
223.50,94.36
223.86,32.42
223.95,178.53
223.97,188.86
223.99,204.78
224.02,191.40
224.54,105.84
224.65,101.90
225.16,207.68
225.39,152.30
225.77,37.65
226.05,12.37
226.45,24.67
226.74,45.79
226.97,80.57
227.17,228.49
227.29,210.05
227.43,101.33
227.71,17.24
227.78,124.41
228.62,108.84
228.83,88.35
228.85,13.50
229.48,255.34
229.83,215.67
229.95,134.56
230.09,82.14
230.23,71.87
230.29,223.66
230.79,166.75
230.88,1.85
230.88,35.67
231.26,24.32
231.55,251.58
231.56,61.45
231.84,157.02
232.76,231.01
233.08,151.47
233.84,53.62
233.85,142.70
233.86,201.46
234.14,102.61
234.14,145.42
234.21,97.07
234.22,64.32
234.45,183.69
234.65,57.87
234.96,238.64
235.41,8.48
235.42,37.76
235.42,194.62
235.54,217.62
235.92,73.48
235.93,112.04
236.06,211.73
236.61,168.65
236.62,119.58
236.67,155.32
236.95,41.31
237.19,78.46
237.40,123.63
237.42,64.78
237.91,75.96
237.93,9.91
238.08,194.42
238.12,203.99
238.17,96.78
238.49,83.94
238.52,38.12
238.87,118.06
238.96,141.47
239.97,108.09
240.08,132.43
240.61,162.28
240.67,175.54
240.74,231.48
240.98,144.09
241.04,88.07
241.08,50.22
241.17,247.61
241.52,3.17
241.80,113.99
242.20,136.18
243.20,192.32
243.64,204.02
243.68,82.20
243.89,53.51
244.54,44.93
244.95,67.88
244.96,147.27
245.30,56.34
246.59,131.61
246.94,236.95
247.40,239.99
247.71,65.36
247.72,110.10
247.82,115.34
247.93,122.37
248.07,18.35
248.08,52.10
248.24,250.25
248.68,244.54
249.21,83.08
250.18,117.56
250.23,172.15
250.29,102.38
250.46,201.20
250.95,99.52
251.02,217.69
251.06,61.54
251.35,221.11
251.41,129.56
251.41,144.42
251.59,190.54
251.63,137.17
251.89,90.62
252.00,82.62
252.45,51.12
252.87,103.98
253.47,77.74
253.50,93.29
253.69,250.78
253.77,165.03
254.04,35.39
254.06,146.80
254.11,244.80
254.30,70.57
254.72,167.92
254.96,178.36
255.22,24.98
255.74,201.79
255.79,144.00
255.97,162.47
